index,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,pred_giai_tri,pred_luu_tru,pred_nha_hang,pred_an_uong,pred_di_chuyen,pred_mua_sam,error_type
1647,"Đọc mấy bài review cứ nhắc suft bar làm mình tò mò, đến lúc đặt chân đến thì ko như mong đợi. Thức uống tạm được, không gian ngoài biển mát mẻ, ngắm bãi biển cũng ổn; bàn ghế bài trí khá dễ thương. Nói chung là cũng được nhưng ko đẹp đến mức mấy bài review quảng cáo.",0,0,0,4,0,0,4,0,0,3,0,0,giai_tri 
1648,"Chúng tôi không thể đánh giá chúng đủ cao, quản trị viên rất chu đáo. Chuyến bay từ Đà Nẵng của chúng tôi bị trễ 1 tiếng, 
sau khi có tin cập nhật, tôi nhắn tin cho anh ấy qua facebook chat thì họ thông báo là họ đã biết rồi do mã chuyến bay tôi gửi cho họ khi đặt vé. Chúng tôi cũng bắt xe riêng đi thăm địa đạo Củ Chi và xung quanh thành phố. Dịch vụ tuyệt vời và những chiếc xe đẹp.",0,0,0,0,0,0,0,0,0,0,5,0,di_chuyen 
1650,"Phòng ốc sạch sẽ, xe máy cho thuê mới rất tốt.",0,4,0,0,4,0,0,4,0,0,0,0,di_chuyen 
1653,"Đặc biệt view biển cực đẹp, đi lại thuận tiện.",0,0,0,0,5,0,0,5,0,0,0,0,luu_tru di_chuyen 
1654,"Tôi thích cơ sở này và thức ăn ở đây thực sự ngon. Dịch vụ nói chung là tốt và chu đáo. Tuy nhiên nó là đắt tiền nhưng chất lượng ở đó đáng giá. Tuy nhiên, vấn đề lớn nhất của tôi với nơi này là nó quá ồn ào một cách vô lý. Tôi không bận tâm đến những vũ công múa bụng và điều đó làm cho nơi này trở nên độc đáo nhưng âm lượng của âm nhạc lớn không thể chịu được vào buổi tối. Tôi sẽ quay lại địa điểm trong giờ ăn trưa nhưng tôi ước rằng họ giảm âm lượng trong buổi tập múa bụng của họ vì lý do chính tôi đến cơ sở này là đồ ăn của nó và thưởng thức bữa tối ngon miệng nhưng âm nhạc mà tôi ước họ có thể bật nó xuống vì lợi ích của những tiếng trống tai của khách hàng.",5,0,1,4,0,0,4,0,0,3,0,0,nha_hang 
1656,"Không gian thoáng đãng, thích hợp uống cafe ngắm biển quy nhơn. Chủ quán là nghệ sỹ nổi tiếng về nhạc trịnh, cuối tuần có nhạc sóng thưởng thức nhạc Trịnh Công Sơn. Thích hợp khách lớn tuổi, thích trữ tình, nhạc trịnh
",3,0,0,0,0,0,0,0,0,4,0,0,giai_tri an_uong 
1657,Giá service khá hợp lý,0,3,0,0,0,0,0,4,0,0,4,0,di_chuyen 
1660,"Sân bay cách trung tâm TP Quy Nhơn khoảng 30km. Hơi bất tiện trong việc đi lại. Tuy nhiên sân bay rộng, đẹp. Phòng chờ Vip rông rãi.
",0,0,0,3,0,0,0,0,0,0,3,0,an_uong di_chuyen 
1663,"Đây là một trong những nơi tôi đã thấy ở TP.HCM, nơi mà mức độ dịch vụ rất chậm. Họ nhận món nhưng thậm chí không nhã nhặn nói rằng thời gian phục vụ sẽ chậm lại để khách hàng có thể đưa ra quyết định đặc biệt trong thời gian ăn trưa ngắn ngủi. Chúng tôi đã ngồi trong 50 phút mà không có phản hồi và không có lựa chọn nào khác ngoài việc đi ra ngoài và thậm chí bỏ bữa trưa",0,0,2,0,0,0,1,0,0,0,0,0,giai_tri nha_hang 
1664,Nhân viên đã tiếp nhận và đáp ứng. Thức ăn ngon tuyệt. Có một bầu không khí thân thiện với gia đình. Thức ăn đến trong thời gian tốt.,0,0,0,5,0,0,5,0,0,5,0,0,giai_tri 
1669,"Lần thứ 2 quay lại nhà hàng, không gian quán và đồ ăn vẫn ngon như lần đầu tiên mình tới đây. Nhân viên Quân tư vấn nhiệt tình, đồ ăn lên nhanh.",5,0,5,5,0,0,0,0,5,5,0,0,giai_tri 
1672,"Phòng sạch sẽ, trả phòng rồi vẫn được sử dụng dịch vụ của khách sạn như hồ bơi, phòng thay đồ, WC.",0,0,0,0,5,0,0,5,0,0,0,0,luu_tru di_chuyen 
1674,"Ở đây view đẹp, nhiều khách du lịch nước ngoài nhưng đồ ăn với đồ uống thì lại hơi đắt và ko ngon nữa. Ở đây buổi tối rất tuyệt, lãng mạn, có nhạc nữa, nhạc hơi to, phù hợp với các đôi yêu nhau hay đang tán tỉnh nhau
",0,0,0,4,0,0,4,0,0,4,0,0,giai_tri 
1677,Quán vô cùng đông đúc kể từ khi được tổng thống Mỹ ghé thăm.,0,0,3,0,0,0,4,0,4,0,0,0,giai_tri 
1678,Thái độ phục vụ không được tốt.,0,0,0,0,0,1,0,0,0,0,0,0,mua_sam 
1693,Nhân viên nói chuyện với khách kiểu côn đồ. Lễ tân làm 1 giá lên nhân viên ép giá lên x4 minh k đồng ý thì làm khùng làm đien lên. Tiền mất tật mang,0,0,0,0,0,1,0,1,0,0,0,0,luu_tru mua_sam 
1694,"Đến đây mình bất ngờ vì ko gian quán siêu thân thiện, theme màu trắng đơn giản nhưng ko nhàm chán. Menu đồ uống khá đa dạng mà giá thì mềm so với chất lượng, có đồ ăn phục vụ tới 10.30 và điều mình thíchhh nhất là nhạc ở đây là quán chơi nhạc House, vừa đủ để mộng mơ cho chiều hoàng hôn Sài Gòn chóng vánh. Phù hợp đi cả nhóm cả cặp đôi nhưng thiết kế bàn hợp với nhóm đông hơn. Khách hầu hết là Tây, văn minh thân thiện. Cuối tuần có DJ từ 9.00. Sẽ quay lại mỗi lần bay tơi Sài Gòn!",0,0,0,5,0,0,5,0,0,5,0,0,giai_tri 
1700,"Đẹp, có nước đá vôi trong núi chạy liên tục, tạo màu nước rất đẹp, không phải nước tù, đồ ăn ngon rẻ, ngồi mát mẻ
",4,0,0,4,0,0,5,0,0,0,0,0,an_uong 
1702,"Chúng tôi theo đoàn đến nơi này. Ấn tượng đầu tiên là không gian khá rộng rãi. Đội ngũ nhân viên rất nhiệt tình và chuyên nghiệp. Thức ăn là tuyệt vời, Cảm ơn tất cả các bạn.",5,0,5,5,0,0,5,0,0,5,0,0,nha_hang 
1707,Nước suối kem đánh răng bàn chải nên vẫn để loại thường không tính phí.chỉ khi khách yêu cầu,0,3,0,0,0,0,0,0,0,0,0,0,luu_tru 
1726,"Buổi sáng hôm ấy gia đình mình đã có 1 chuyến đi Hải Minh thật tuyệt. 1. Đến cảng cá cầu Hàm Tử gia đình thuê 1 thuyền đò người dân chở tour trọn gói hải minh 350k gồm: - Tham quan Tượng Trần Hưng Đạo, Ngọn hải đăng - Sau đó xuống đò Qua Bãi rạng tắm mát và chơi, bãi biển trong và mát lại cạn nữa. - Sau khi tắm ngán thì mình yêu cầu đò chỏ qua Quán bè nổi Biển Đông. 2. Quán biển Đông thật tuyệt, đến đây như thay đổi không khí hắn so với Quy nhơn, - Không khí trong lành - Được câu cá thoải mái. - Chủ quán nhiệt tình. - Các món ăn phong phú thỏai mái lựa chọn, ghẹ, cua đá, cá hấp, mựa hấp, ốc sò..bao la lại còn bơi tung tăng dưới nước. 3. Ăn uông no nê nghỉ ngơi chiều đò đón về. Một tour thật thú vị và còn rất rẻ mà ngon nữa. Sẽ quay lại.",0,0,0,5,0,0,5,0,0,5,0,0,giai_tri 
1729,"quán ăn bình dân với khá nhiều lựa chọn các món quà vặt Hà Nội, nơi thú vị để tụ tập bạn bè, không phải là ưu tiên lựa chọn của mình khi tiếp khách công việc.",0,0,0,3,0,0,0,0,2,2,0,0,nha_hang 
1732,"Chúng tôi đã ăn ở đây 2 lần trong một tuần, 1 bữa trưa và 1 bữa tối, chủ yếu là do thuận tiện cho khách ở các khách sạn gần đó. Cả hai lần, cùng một thực đơn và khẩu phần vì không có phần đặc biệt cho bữa trưa hoặc phần khác cho bữa trưa và bữa tối. Không phải tất cả các món ăn đều là món ăn Việt Nam chính hiệu vì có sự kết hợp của một số món ăn không ngon.",0,4,0,2,0,0,0,0,0,3,0,0,luu_tru 
1743,Máy lạnh thổi vào bạn một nỗi kinh hoàng,0,0,0,0,1,0,0,0,0,0,0,0,di_chuyen 
1750,Ks rất tuyệt. Nhân viên nhiệt tình. Phòng ốc rất sạch sẽ. View cực đẹp. Sẽ quay trở lại lần nữa nếu du lịch Nha Trang. Đánh giá 10 điểm.,5,5,0,0,0,0,0,5,0,0,0,0,giai_tri 
1760,Rất nhiều đặc sản địa phương Giá hơi cao nhưng được,0,0,0,0,0,5,0,0,0,5,0,0,an_uong mua_sam 
1761,"Sushi rất ngon! Tôi đã có Maki bơ ngon và chồng tôi đã đi với một cái gì đó mạo hiểm hơn, một cuộn Sushi chiên lớn với cá ngừ và cá hồi. 
Theo anh, đó là món sushi tốt nhất anh từng có và sau đó anh không còn đói nữa, một điểm rất quan trọng bởi vì đó luôn là lý do để anh không đi đến những quán sushi. Chúng tôi yêu nó!",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
1762,"Cảnh đẹp , có thể bao quát hết khu vực bãi biển của thành phố , đi lại thuận tiện , cây xanh nhiều lên rất mát mẻ
",0,4,0,0,0,0,5,0,0,0,0,0,giai_tri luu_tru 
1764,"Khách sạn có thể thuê gọi xe luôn cho mình, tuy nhiên xe hơi cũ, chạy hơi lọc xọc.",0,2,0,0,2,0,0,0,0,0,3,0,luu_tru 
1778,"Ngon giống các quán khác, sạch sẽ mát mẻ. Phục vụ nhanh, có chỗ để xe ôtô, nói chung là chấp nhận được.",4,0,0,4,0,0,0,0,0,4,0,0,giai_tri 
1780,"Giữ xe hách dịnh, khách để xe sát bậc thềm thì quản lý ra đôi co chỉ chỏ (mặc dù không có biển cấm để, xe nhân viên vẫn để sát bên), nhân viên thu ngân thì không giải thích chương trình khuyến mãi, kẹo đường khuyến mãi cho trẻ em thì kêu máy hư khởi động lâu...dù khách hàng lâu năm Vinmart nhưng quá thất vọng",1,0,0,0,0,0,0,0,0,0,0,2,giai_tri mua_sam 
1786,"Anh chủ hỗ trợ rất chu đáo nhiệt tình,sẽ giới thiệu cho bạn bè nè.giá cả hợp lý,rất hài lòng 5*
",0,0,0,0,5,0,0,5,0,0,0,0,luu_tru di_chuyen 
1788,Có một sự lẫn lộn về tên với người lái xe cầm một tấm biển với tên họ không chính xác. Điều này đã được giải quyết nhanh chóng thông qua whatsapp.,0,0,0,0,0,0,0,0,0,0,1,0,di_chuyen 
1794,"Vât dụng của giường k đc thay khi hết 1 chuyến quá hôi hám! Khi nói tiếp viên đổi thì tiếp viên nói k có đồ đổi đổi là đổi sao? Vật dụng mất vệ sinh có thể lây bệnh cho ng khác! Từ ng đi trước ! Trải nghiệm lần 1 sẽ k có lần sau!
",0,0,0,0,1,0,0,0,0,0,0,0,di_chuyen 
1796,"Xem đánh giá thì cũng đã có bạn phàn nàn về thái độ phục vụ của nhân viên nhưng vẫn chưa khắc phục được. Nhân viên order không niềm nở, thái độ cư xử khá tệ.",0,0,0,1,0,0,0,2,0,0,0,0,luu_tru an_uong 
1804,"Dịch vụ tãi vinasun cam ranh nha trang quá tệ, một điều hành của hãng tiếp đón và thương lượng gia ok,nhưng không ngờ đi được 
nữa đoạn đường thì nhân viên tổng đài điện thoại đòi giá cao hơn,trong khi nhà mình đang có e nhỏ 8 tháng,,mình nói chuyện với tổng 
đài thì họ kiên quyết và đòi đỗ khách giữa đường trong khi lúc đó đã 22h khuya,hãng taxi lừa khách trắng trợn,",1,0,0,0,1,0,0,0,0,0,1,0,giai_tri 
1810,"Mình thích cái không khí yên bình, mộc mạc hoang sơ ở Làng chài Nhơn Lý này. Bao nhiêu lần cùng mấy đứa bạn ghé thăm vẫn vậy! Người dân thì thân thiện, thật thà. Nghiện cái món bánh ép trong chợ nữa!
",5,0,0,4,0,0,0,0,0,4,0,0,giai_tri 
1812,"Đồ ăn ngon lắm, tươi và dễ ăn nữa. Không gian mở thoải mái thoáng mái buổi tối có nến trông lãng mạn vô cùng, đi chung với người yêu là hết sảy luôn. Sẽ ủng hộ dài dài",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
1813,"Đồ ăn khá ngon, thực đơn phong phú, cách phục vụ khá chuyên nghiệp.",5,0,5,5,0,0,0,0,0,5,0,0,giai_tri nha_hang 
1817,Tôi muốn hỏi Vinasun có quy định nào về số ki-lo-met tối thiểu phải thực hiện cho 1 chuyến xe không?,0,0,0,0,0,0,0,0,0,0,2,0,di_chuyen 
1819,"Quán chắc làm việc với lê tân FLC để đưa đón miễn phí. Nhưng đồ ăn thì cơ bản đắt và không tươi. Lúc hỏi nhân viên mực tươi không thì nhân viên nói tươi, nhưng lúc mang ra thì mực không tươi và cảm nhận đc ngay là đồ đông lạnh. Hàu nướng mỡ hành thì quá dở, 1 vỏ mà có tới 2 con hàu và không bằng quán vỉa hè. Khuyến nghị du khách không nên đến quán này.",0,0,0,1,5,0,0,0,0,2,0,0,di_chuyen 
1820,"Thái độ nhân viên phục vụ quá tệ, nhân viên tám chuyện, đùa giỡn to tiếng, quăng ly, đồ đạc ầm ầm, nghe như tát vào mặt.",0,0,0,2,0,0,1,0,1,0,0,0,giai_tri nha_hang an_uong 
1821,"Thực phẩm đắt tiền, và không có nhiều sự lựa chọn. Mặc dù vậy, các cửa hàng mua sắm không rẻ, có thể so sánh với giá chúng tôi biết từ trên tàu.",0,0,0,1,0,0,0,0,0,0,0,2,an_uong mua_sam 
1825,"Không gian sạch sẽ, lịch sự. Nhân viên nhiệt tình, có tay nghề khá tốt và lễ phép. 2 vợ chồng mình ghé qua khá muộn nhưng nvien vẫn rất niềm nở tiếp đón. Địa điểm masage lành mạnh rất đáng để ghé qua",0,4,0,0,0,0,5,0,0,0,0,0,giai_tri luu_tru 
1827,"Đông lắm lắm luôn Được một bác bảo vệ ở mộ của Hàn Mặc Tử giới thiệu nên cả đoàn kéo đến đây Mà phải nói là đông thật, cứ nghĩ là nhà hàng của dân địa phương ăn nên giá hợp lý các thứ Ai ngờ Một đĩa rau giống như kiểu hai người ăn được bê vào mâm 6 người và giá 60 nghìn, ai cũng phải ăn dè và có người không được ăn. Đĩa khoai tây chiên gấp đôi đĩa trong ảnh 65 nghìn, không có gì đặc biệt Gỏi cá kiếm ăn khá ổn Hàu phomai ngon Sò điệp nướng mỡ hành hơi nguội Tôm nhìn có nhiều nhưng mỗi con không to bằng ngón tay út Có lẽ vì quá đông mà không thể phục vụ nhanh được. Được cái là nhân viên nhanh nhẹn và nhiệt tình thân thiện Có chỗ để ô tô",0,0,0,3,0,0,0,0,5,4,0,0,nha_hang 
1831,Bảo vệ là vị trí tệ nhất vì lúc mình đến thì là khoảng 5-6h. bác bảo vệ ngồi uống bia không quan sát được khách. hướng dẫn vào chỗ đỗ xe cũng lớn giọng nên khá mất vui với bác này. các phần khác đều ok,0,3,0,0,0,0,1,0,0,0,0,0,giai_tri luu_tru 
1843,"Ngõ vào nhỏ, khó đánh ô tô vào",0,0,0,0,0,0,0,2,0,0,3,0,luu_tru di_chuyen 
1846,"nhân viên có tâm, thấy bịch rau sà lách của khách có lá bị héo thì lấy ra rồi mới cân. Rất tốt, tiếp tục phát huy.
",0,0,5,0,0,0,0,0,0,0,0,0,nha_hang 
1848,"Sân bay Phù Cát cách Quy Nhơn khoảng 30km. Ngày trước là sân bay quân sự, sau đó chuyển sang thương mại. Cách đây vài năm, sân bay khá nhỏ, chỉ đi các chuyến trong nước. Còn bây giờ, qui mô sân bay lớn hơn, khai thác thêm các chuyến quốc tế. Cảng khá đẹp, khang trang hơn sau khi xây dựng và tu bổ lại. Các quầy bán đặc sản giá chấp nhận được, mà đặc sản lại rất ngon. Ẩm thực Bình Định khá đa dạng, ngon tuyệt cú mèo.",0,0,0,4,3,3,0,0,0,0,3,0,an_uong mua_sam 
1852,Vừa bị lừa từ một chiếc taxi đã đổi 500000 của tôi thành 20000 đừng nhảy lên một chiếc taxi từ phố vui. Tổng cướp. Một chiếc taxi 2 chỉ tốn 22,1,0,0,0,1,0,0,0,0,0,1,0,giai_tri 
1854,Phòng ốc sạch sẽ. Nước nóng rất tốt. Vị trí thuận lợi đi lại.,0,5,0,0,5,0,0,4,0,0,0,0,di_chuyen 
1858,"Nhiều shop quần áo đồng hồ thời trang. đặc biệt có nhiều nhà hàng lẩu, phù hợp cho nhóm bạn bè. công ty đồng nghiệp ăn uống , Nên đi đến đây khi bạn cần tìm 1 Mall lớn có đầy đủ tiện nghi tại đây.",4,0,0,0,0,0,0,0,0,0,0,4,giai_tri mua_sam 
1859,"Chuyến đi rất nhanh chóng và thoải mái. Cung cấp chỗ ở cho nhóm của chúng tôi để dừng nhà vệ sinh (ngôi nhà hạnh phúc)
 và hành trình an toàn. 5 * thực sự giới thiệu công ty này cho tất cả khách du lịch",0,0,0,0,5,0,5,0,0,0,5,0,giai_tri 
1861,Cải tạo bỏ hồ bơi vì nhỏ và không tiện ích,2,0,0,0,0,0,0,2,0,0,0,0,giai_tri luu_tru 
1862,"Nhà hàng này đã giảm giá mỗi khi tôi đến đây. 5 năm trước thức ăn ở mức trung bình. Lần này đồ ăn quá cơ bản và dưới mức trung bình, thịt dai và không ăn được, khẩu phần ăn nhỏ và giá quá cao. Hơn hết, dịch vụ chăm sóc khách hàng thật tồi tệ, nhân viên không ngoan, suốt ngày mơ mộng và không nhiệt tình giúp đỡ, hoặc nhận đơn đặt hàng mặc dù ở đây không có nhiều khách hàng. Chúng tôi đã yêu cầu thêm bánh phồng tôm vì Chúa và họ không thể làm được! Nhà vệ sinh thật kinh tởm. Nền móng của nơi này từng là một nơi đáng yêu nhưng thật kinh khủng khi đi và chỉ có danh tiếng cũ của nó mà nó không thể theo kịp.",0,0,1,0,0,0,0,0,0,1,0,0,nha_hang an_uong 
1863,"Thức ăn rất ngon, tôi ăn bánh xèo với thịt bò và tôm. Các món ăn được làm tươi và chất lượng tốt. Nhân viên nói tiếng Anh nhưng không có vấn đề. 
Giá có thể cao hơn một chút so với những nơi khác nhưng tôi thực sự khuyên bạn nên ở đây",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
1866,"Phòng sạch sẽ, nội thất còn mới và hiện đại. Dịch vụ nước ép tận phòng siêu rẻ và chất lượng",0,4,0,4,0,0,0,0,0,0,0,0,luu_tru an_uong 
1868,"Đồ ăn ở đây khá ngon, hợp khẩu vị, phù hợp với người ăn kiêng, view đẹp, thoáng mát, giá cả phải chăng.",0,0,5,5,0,0,5,0,0,4,0,0,giai_tri nha_hang 
1869,"Thái độ fuc vụ từ chủ đến nhân viên rất dễ chịu, nhiệt tình và vui vẻ.",0,0,5,5,0,0,0,0,0,0,3,0,nha_hang an_uong di_chuyen 
1870,"Tôi đã đến đây nhiều lần, tôi thích sushi, nhưng ở Quy Nhơn tôi chỉ biết cái này, đề nghị của tôi cho nhà hàng này để cải thiện thực đơn và hương vị.",0,0,3,0,0,0,0,0,3,3,0,0,an_uong 
1873,"Là khách du lịch nên mình đi lòng vòng thấy quán đẹp thì tấp vào...mình muốn hút thuốc chủ động ra ngòai trước ngồi rồi...hỏi bé phục vụ cho mượn hộp quẹt thì bị trả lời như tạt nước vào mặt...""ko có đâu anh""",0,0,0,4,0,0,1,0,0,0,0,0,giai_tri an_uong 
1878,"Cơ sở hạ tầng chưa được, chưa an toàn vệ sinh",0,0,0,0,0,2,0,2,0,0,0,0,luu_tru mua_sam 
1884,Quán có khá nhìu đặc sản bình định. Thich hợp vói cái tên siêu thị đặc sản... trông rata chuyên nghiệp giá cả hợp lí....,0,0,0,0,0,5,0,0,0,5,0,0,an_uong mua_sam 
1889,"Bữa sáng ngon miệng, nhà hàng hơi nhỏ vào giờ cao điểm (7-8 giờ sáng) thường không còn bàn trống",0,0,0,3,0,0,0,0,3,3,0,0,nha_hang 
1895,"Đến vào Chủ nhật ngày 24 tháng 6. Lúc đó là khoảng 3:30 chiều khi chúng tôi đến nơi, vì vậy sau bữa ăn trưa vội vàng. Chúng tôi gọi một món salad đơn giản, một ít gà rán như món khai vị và bánh tartare ... thức ăn được mang ra lúc 4 giờ 5 phút chiều. Sự chậm trễ ... đã có một ""đầu bếp"" đang làm nhiệm vụ. Nơi này rất ồn ào ngoài một vài người có đồ uống. Không có lời giải thích nào để giữ chúng tôi lâu như vậy và tôi phải mất công hỏi món salad ở đâu. Một vài chiếc lá và mặc quần áo ... không khó lắm. Tuy nhiên, nơi này đã xoay sở để biến một bữa ăn bình thường đơn giản thành một thứ gì đó rất phức tạp. Không những thế bia còn được phục vụ trong một chiếc ly vỡ. Nơi này từng thực sự tốt. Bây giờ nó thực sự tồi tệ. Dịch vụ cho thành phẩm là tệ. Thực sự cảm thấy khó chịu khi phải trả tiền cho những món ăn khủng khiếp. Bánh tartare vô vị. Refinery Salad chỉ béo ngậy và các sọc gà rán giống như cao su. Nơi được bao quanh bởi công trình xây dựng. Thực đơn cũng mệt mỏi. Thực đơn đó không thay đổi kể từ lần cuối tôi đến đó vào năm 2014. Thật tội nghiệp.",1,0,1,1,0,0,0,0,0,1,0,0,giai_tri nha_hang 
1896,Đó là lần đầu tiên chúng tôi ghé thăm Quy bù và tôi tìm thấy nhà hàng này với những đánh giá tuyệt vời.,0,0,5,0,0,0,0,0,5,5,0,0,an_uong 
1897,"Quán ăn ngon, sạch sẽ, nhân viên vui vẻ, giá rẽ hơn so với thực tế, có dịp sẽ đến thưởng thức tiếp.
Trãi nghiệm cùng : Du lịch thực tế - Ẩm thực địa phương.",0,0,0,5,0,0,5,0,5,5,0,0,giai_tri nha_hang 
1898,"Tôi thích nơi này rất nhiều, tôi đã đến đây vài lần chỉ để trốn khỏi những con phố nhộn nhịp và tìm một bến lạnh và một số món ăn nhẹ vào buổi chiều. Họ không bao giờ thất vọng và liên tục cung cấp các món ăn nhẹ ngon.",0,0,0,4,0,0,5,0,0,5,0,0,giai_tri 
1901,"Buổi tối rất mát mẻ thoáng đẹp, Nv nhiệt tình. Mình đi tối mùng 3 tết rất đông nhưng các ban nhanh nhẹn. Đồ uống dở ẹt ko ngon, giá tiền là giá view thôi :) Phù hợp cho tâm sự nói chuyện sống ảo, ko phù hợp thưởng thức đồ uống",0,0,0,3,0,0,4,0,0,3,0,0,giai_tri 
1903,"Các bạn nhân viên tuy không tiếp xúc trực tiếp với khách nhưng thân thiện và nhiệt tình, còn chuẩn bị sẵn bong bóng cho khách em bé. Phòng có giường êm hơn các phòng khách sạn khác mình từng ở.",0,5,0,0,0,0,0,0,0,0,0,0,luu_tru 
1905,"Anh nhân viên tư vấn không nhiệt tình chút nào hết trơn, giấy tờ thủ tục phức tạp",2,0,0,0,0,0,0,2,0,0,0,0,giai_tri luu_tru 
1908,"Thái độ nhân viên ở đây làm tôi không hài lòng, nhân viên  phục vụ không nhiệt tình. Đề nghị ban quản lí xem xét về thái độ của nhân viên đối với khách hàng",0,0,0,0,0,1,0,0,1,0,0,0,nha_hang mua_sam 
1911,"Xe gì đi lẻ vài ngàn , kêu không có tiền thối rồi xin khách lấy luon tiền chẵn vì là khách mở hàng ,
 thái độ phục vụ kiểu gì vậy , đi bực mình , tốt nhất mọi người đừng đj",1,0,0,0,1,0,0,0,0,0,1,0,giai_tri 
1913,"Dịch vụ tốt, tư vấn nhiệt tình, gần nhà mà giờ mới biết nè, goodjob
",0,0,0,0,4,0,0,5,0,0,5,0,luu_tru 
1914,Nơi này chưa được đâu tư chuyên nghiệp bài bản và đồng bộ. Không gian chỉ giống như nhưng gian hàng hay kiot bình thường. Cà phê họ bán trên siêu thị không thấy có sự chọn lọc. Có những nhãn hiệu nhỏ nhưng cũng được bày bán. Cảm giác thiếu sạch sẽ.,0,0,0,1,1,0,0,0,0,0,0,2,an_uong di_chuyen mua_sam 
1917,"Chị ơi, cho em hỏi loại phòng nào là đẹp nhất ở đó ạ, em cũng muốn book, em tìm hiểu trên các trang đặt phòng mà hok rõ. có thể chị cho em số điện thoại để em gọi hỏi ạ",0,0,0,0,0,0,0,4,0,0,0,0,luu_tru 
1918,Đây sẽ nơi mình quay lại nhiều lần nữa.,0,4,0,0,0,0,0,0,0,0,0,0,luu_tru 
1919,"Quá tệ, phục vụ quá chậm, khách phải trả tiền trước, ngồi chờ 30 phút ko có nước uống phải bỏ về.
",0,0,0,1,0,0,1,0,0,0,0,0,giai_tri an_uong 
1920,Lối đi ra vào chỗ cổng hi vọng có thể cải thiên để bớt trơn trượt khi trời mưa.,0,2,0,0,0,0,0,0,0,0,3,0,luu_tru di_chuyen 
1925,Về quê tránh dịch mà gặp ăn cướp...dịch vụ cả chất lượng kém cỏi,0,0,0,0,1,0,0,0,0,0,0,1,di_chuyen mua_sam 
1928,Đồ ăn chờ rất lâu dù quán không hề đông khách . Đồ ăn tệ kinh khủng so với quán ăn ngon Sài Gòn thì quán ăn ngon ở Hà Nội thật sự là rất rất tệ.,1,0,0,1,0,0,0,0,0,2,0,0,giai_tri 
1929,Hình như quản lý ở đây ko sao sát nên nhân viên phục vụ ko được chu đáo.,2,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
1933,"Thức ăn thật tuyệt vời và có một cái nhìn trong nhà bếp, nó không có mùi vị và bia lạnh mà không bình thường ở Việt Nam? Nó cũng có bia trên vòi. Một trong những chủ sở hữu có tên Docker không thể thân thiện hơn khi chăm sóc nhóm 8 chúng tôi không thể làm đủ cho chúng tôi. Docker đã cho chúng tôi một cái nhìn sâu sắc về cuộc sống Việt Nam và đề xuất một số khu vực tuyệt vời để tham quan - những bãi biển và làng quê xinh đẹp và một nơi được gọi là cuộc sống là một bãi biển. Thanh tra lại một vài lần vì chúng tôi rất thích nó.",0,0,0,5,5,0,5,0,0,5,0,0,giai_tri di_chuyen 
1943,"Mua 2 lần trong 2 ngày thì được giao 2 loại bánh khác nhau, chất lượng và mẫu mã khác nhau. Ngày đầu gói bằng lá chuối, ngon, dẻo, nhân nhiều. Ngày hôm sau lại giao bánh gói bằng giấy , bánh nhão, nhân ít, người giao hàng nói là do bánh mới làm nên như vậy. Ngày hôm sau bánh sẽ dẻo. Nhưng sự thật không như vậy. Bánh vẫn nhão. Nên cẩn thận khi mua ở đây.
",0,0,0,2,0,0,0,0,0,0,0,3,an_uong mua_sam 
1949,"Nhà hàng rất lịch sự,đồ ăn rất ngon,tươi sống đến tận hồ để lựa chọn rồi xuống chế biến giá cả thì rất phải chăng nhân viên phục vụ rất chu đáo.Có xe đưa đón tận nơi.",0,0,5,0,5,0,0,0,5,5,5,0,an_uong 
1950,"Quán nhìn chung là lịch sự, sạch sẽ ra dáng một nhà hàng. Giá cả hợp lý, hải sản tươi. Món gây ngạc nhiên là chíp chíp 
(một loại giống sò lụa - nghêu, nhưng ngon hơn nghêu rất nhiều, thường chỉ phổ biến ở Đà Nẵng hoặc Hội An nhưng ở đây vẫn có, to, ngon). Món ốc thập cẩm hơi làm những ai chưa quen ăn ốc biển khác giật mình, nhưng đáng để thử. Cháo nhum ngon và bổ cho trẻ con. Chủ quán chơn chất, giới thiệu có cả dịch vụ xe - thuyền đi tham quan các tuor đảo trong khu vực. Khi đi taxi đến từ FLC (khoảng 70k) chúng tôi được biết là sau khi ăn xong có thể nhờ quán đưa về KS FLC miễn phí. Chủ quán cho biết, khách ở FLC có thể gọi điện, xe sẽ đến cổng khu nghỉ để đón miễn phí.",4,0,4,4,0,0,0,0,0,5,5,0,giai_tri nha_hang di_chuyen 
1953,Có thang máy thẻ từ đỡ cực khi mang nhiều hành lý,0,4,0,0,0,0,0,0,0,0,3,0,luu_tru di_chuyen 
1959,Không có nhiều hàng ăn uống trong khoảng cách đi bộ,0,0,3,0,0,0,0,0,0,4,0,0,nha_hang an_uong 
1963,"Cực kì thích luôn. Nhân viên nhiệt tình thân thiện. Đặc biệt là bạn Tâm, đã khiến mình hài lòng.",4,4,0,0,0,0,0,0,0,0,0,0,giai_tri luu_tru 
