index,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,pred_giai_tri,pred_luu_tru,pred_nha_hang,pred_an_uong,pred_di_chuyen,pred_mua_sam,error_type
2347,"Cảnh đẹp , có thể bao quát hết khu vực bãi biển của thành phố , đi lại thuận tiện , cây xanh nhiều lên rất mát mẻ",5,0,0,0,0,0,0,5,0,0,0,0,giai_tri luu_tru 
2348,"Dịch vụ ok.ql thân thiện , Nv phục vụ chuẩn k cần chỉnh , cơ sở sạch sẽ , mỗi tội hơi xa trung tâm tí...còn lại good. 5* cho dịch vụ",0,5,0,0,0,0,0,0,0,0,0,0,luu_tru 
2354,"Dịch vụ như quần què từ thái độ quản lý đến nhân viên, mua nồi chiên không dầu tư vấn không kỹ cho khách, khách đến phản hồi thì bảo tư vấn rồi nhưng khách không nghe, quản lý hay nói ngắt ngang lời khách và bỏ đi làm việc riêng khi đang tư vấn. Còn nhân viên thì thôi, quá thái độ, cách nói chuyện k tôn trọng khách hàng, khách nói 1 thì trả lời 10, nhăn nhó, khó chịu. Ví dụ khi mua nồi chiên k dầu tiếng nghe rất ồn, gọi lên cửa hàng, thì phải check xem khách mua nồi chiên hãng gì, nếu mua hãng đó đúng ồn thiệc thì phải tư vấn hãng đó ồn hay s chứ, bắt bưng nguyên cái thùng lên cho tụi nó xem, (đi bảo hành cũng bắt KH đem lên cho tụi nó sửa, chắc mua tủ lạnh bị hư cũng bắt bưng nguyên tủ lạnh lên tế tụi nó). Đem nồi chiên lên xong bảo nó đổi thì nói k hổ trợ đổi mẫu khác, vì mẫu này k hư mà bản chất nồi ồn.. ủa.. trong khi chỉ tư vấn đổi trong 35 ngày thôi. Nchung lần cuối cùng mua hàng ở đây. Mn tránh xa “ĐIỆN MÁY CHỢ LỚN” ra nhé!
",0,0,0,0,0,1,0,0,0,0,0,0,mua_sam 
2378,"okay nha bà con, trong đây hàng quán nhiều vô đối, có nhiều quán ngon, bánh thì mình thấy breadtalk okay hơn, ngoài ra thì ko có hoạt động vui chơi gì, chủ yếu ăn uống vs mua sắm quần áo, mỹ phẩm thôi nha",3,0,0,0,0,0,0,0,0,5,0,0,giai_tri an_uong 
2379,Mình hài lòng về phong cách phục vụ 5 stars tại đây. Bạn Truyền và Yến luôn nhiệt tình hỗ trợ cho nhà mình,0,0,5,0,0,0,5,0,0,0,0,0,giai_tri nha_hang 
2393,"Chúng tôi đang ngồi trong một quán bar cơ bản trống rỗng, gọi đồ ăn - sau 45 phút chúng tôi yêu cầu hóa đơn đồ uống như chúng tôi nói chúng tôi sẽ rời đi. . . . .  họ nói không có thức ăn đang đến, chỉ 5 phút sau (20 phút sau) mất 65 phút để đến nơi.",0,0,1,0,0,0,0,0,0,1,0,0,nha_hang an_uong 
2397,"cùng một thực đơn cũ, giá vẫn quá cao, may mắn là chúng tôi đã chọn từ sự lựa chọn nhỏ trong giờ hạnh phúc của họ.",0,0,0,0,0,0,0,0,0,3,0,0,an_uong 
2408,"Hôm nay cả nhóm quyết định nhờ bạn HDV thuê 3 chiếc xe máy giá rẻ chỉ 100k/ chiếc. Nhờ bạn í dẫn đi quanh thành phố, đi ghềnh ráng và Tháp đôi( ghềnh ráng thì đang được trùng tu nên không tham quan hết được, cả nhóm đến tháp đôi(8k/vé vào cổng). Xong mấy điểm trên thì cả nhóm đi ăn sáng Quán bún Thuỳ bên đg tăng bạt hổ, ăn xong thì đi Cf thôi. Trưa đc bạn HDV giới thiệu về tour cắm trại của bạn ấy làm riêng cho khách với giá 300k/ng. Đang tin tưởng vì sự nhiệt tình của bạn í, book luôn,. Thế là cả nhóm về homstay ngỉ trưa, 3h chiều thì bạn HDV qua phòng đưa cả nhóm đi ăn ốc chỗ Ngọc Hân Công chúa, đủ các loại ốc biển với giá 15,20k/ dĩa. 6 người ăn mất 215k.😝😝 4h bạn HDV bảo bắt đầu đi cắm trại nhé! Hầu hết trại và đồ nướng buổi tối thì đều đc chuẩn bị trước( nem, ché, ốc biển, tôm, mực, cá... và cả rượu bàu đá) vậy là chỉ việc chạy xe đến nơi đấy thôi. Có chiếc xe máy thật tiện lợi vô cùng
",3,0,0,3,4,0,0,0,0,0,4,0,giai_tri an_uong 
2414,"Mức giá của khách sạn cực kỳ tốt. Gần biển cũng như các tiện ích cần thiết. Các bạn nhân viên cực kỳ nhiệt tình, nhất là các bạn lễ tân. Đồ ăn rất ngon, đa dạng. Có nhiều view để sống ảo. Chắc chắn sẽ quay lại khách sạn.",0,5,0,5,0,0,0,5,0,0,0,0,an_uong 
2417,Cửa hàng hơi nhỏ. Cũng vì vậy mà ít mẫu. :(,0,0,0,0,0,2,0,0,0,4,0,0,an_uong mua_sam 
2436,"Quán không gian chill, đẹp, anh bartender rất friendly, đồ uống ngon, vị trí đẹp dễ tìm, highly recommend this!!",5,0,0,4,0,0,0,0,0,5,0,0,giai_tri 
2440,"Quán rât sạch sẽ so với các quán còn lại, nhân viên chủ íu là người trong gia đình rất nhiệt tình thân thiệt . Nếu ăn hải sản bình dân đây là địa điểm lý tưởng hơn cả***. cả đoàn tàu mình ai ăn ở quán này cũng đều khen . và mỗi dịp tàu dưng ở quy nhơn là cả nhóm hay ghé quán ÚT LỢI",0,0,5,0,0,0,0,0,0,5,0,0,nha_hang an_uong 
2451,"Bị choáng ngợp với nhà hàng, to rộng và view biển cực kì đẹp, được chọn đồ ăn tươi để chế biến luôn, sẽ quay lại nếu có dịp",0,0,5,0,0,0,0,0,5,5,0,0,an_uong 
2462,Một quán ăn không thể bỏ qua nếu đến Quy Nhơn ăn hải sản nha. Đồ ăn tươi ngon chế biến vừa vặn giá cả hợp lý cạnh quán Nghĩa Ghẹ. Ăn quán này vắng hơn mà phục vụ tận tình lắm.,0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
2509,"Thích anh nhân Viên và lễ tân cùng c dọn phòng. Em được đón tiếp rất nhiệt tình được hướng dẫn chu đáo từ vé đi chơi đến thuê xe và các tiện nghi khác. Buffet ngon và nhẹ nhàng cho buổi sáng. Thực sự rất xứng đáng với tiền bỏ ra. Có chị my, anh Viên, anh son.... Hihj em quên mất vì cái tờ giấy đâu mất rồi ý ạ. Cảm ơn mọi người nhiều ạ",0,4,0,4,0,0,0,5,0,0,0,0,an_uong 
2513,Quán vô cùng đông đúc kể từ khi được tổng thống Mỹ ghé thăm.,0,0,0,2,0,0,0,0,0,0,0,0,an_uong 
2517,"Quán trang trí cực dễ thương luôn. Tông vàng chủ đạo. Kem có rất nhiều vị cho thực khách lựa chọn. Mình thấy kem chuối và socola khá ngon. Lần gần đây nhất mình quay lại quán có ra thêm mấy vị kem mới, khá là tuyệt. Nhân viên khá thân thiện, tư vấn mỗi loại như thế nào. Còn có rất nhiều đồ ăn kèm khác như socola chip, bánh gấu, thạch....ăn kèm với kem là hết sảy Các món bánh ăn kèm ở đây cũng rất ngon. Kêu mỗi thứ một loại là cả bọn có thể ăn no nê. Một quán kem rất đáng thử cho những ai muốn du lịch đến thành phố Quy Nhơn.",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
2525,Nước suối kem đánh răng bàn chải nên vẫn để loại thường không tính phí.chỉ khi khách yêu cầu,0,3,0,0,0,0,0,0,0,0,0,0,luu_tru 
2533,"Trung tâm thương hiệu lớn, rất nhiều cửa hàng nếu bạn muốn thỏa thuận thực sự và rất nhiều quán ăn chủ yếu là người châu Á đã thấy bất cứ điều gì phương Tây nhưng không mong đợi. Mua một vài món đồ trong một cửa hàng (Mumuso) và phát hiện ra khi trở lại khách sạn chúng tôi đã thiếu món đồ đắt nhất. Một bài học kinh nghiệm để kiểm tra trước khi rời khỏi cửa hàng rằng tất cả các mặt hàng đều ở trong túi.",0,0,0,0,0,2,0,0,0,0,0,0,mua_sam 
2538,Rất thích. Chắc chắn sẽ ghé lại khi đến Nha Trang,5,5,5,0,0,0,5,0,0,0,0,0,luu_tru nha_hang 
2540,"Sân bay Phù Cát mới tu sửa lại và xây mới nhà chờ rất sạch sẽ, chuyên nghiệp. Bên trong có bán nhiều món đặc sản quê hương Bình Định để làm quà.",0,0,0,0,4,4,0,0,0,0,4,0,mua_sam 
2542,"Nhân viên quầy làm thủ tục không biết đọc tờ giấy f0, làm khó dễ khách hàng
",0,0,0,0,2,0,0,0,0,0,0,0,di_chuyen 
2545,"Chỗ này rất sáng sủa, thoáng mát, sạch sẽ, máy lạnh mát rượi, nhiều quán ăn ngon,",4,0,0,0,0,0,0,0,0,5,0,0,giai_tri an_uong 
2546,"Thật là một trải nghiệm nhà hàng thú vị và thư giãn. Đi xuống một con hẻm nhỏ và trong khi một số tòa nhà xung quanh ngóc ngách nhỏ này đang được trùng tu, nhà hàng này vẫn kiên nhẫn ngồi đó chờ bạn ghé thăm. Lối trang trí thế giới cổ của Pháp, dịch vụ thân thiện và đồ ăn ngon. Chúng tôi thích nó đến nỗi chúng tôi đã quay lại ba lần. Và lần gần đây nhất là trận chung kết World Cup bóng đá nên chúng tôi đã ăn và sau đó xem trận đấu với những người bạn đồng hành cũng như người dân địa phương. Những phát súng ăn mừng do Barman truyền tay nhau. Bầu không khí tuyệt vời.",5,0,5,5,0,0,0,0,5,5,0,0,giai_tri 
2549,Nhân viên bãi đậu xe làm mất thẻ đậu xe mà tôi đã đưa cho anh ta và để chúng tôi chờ đợi khá lâu trong khi họ sắp xếp mọi thứ. Theo ý kiến ​​của tôi thì không chuyên nghiệp lắm.,1,0,0,0,0,0,0,0,0,0,1,0,giai_tri di_chuyen 
2550,"Thức ăn dưới mức trung bình so với giá họ đang tính. Nếu bạn muốn xé 2 miếng thịt trên đĩa thịt của họ hoặc món bánh manoushe khô nhất (bánh pizza kiểu Li-băng) mà tôi từng ăn trong đời này, thì hãy tự mình nếm thử. Nhưng đừng nói rằng bạn đã không được cảnh báo. Nhân viên đã ngồi xung quanh và trò chuyện thay vì phục vụ khách hàng. Các vũ công múa bụng cũng biểu diễn tối đa 5 phút, những lần khác họ chỉ ngồi, ăn và trò chuyện với những nhân viên phục vụ còn lại. Hãy tiêu hàng triệu đồng của bạn cho một bữa ăn đúng nghĩa ở một nơi khác. Đầu bếp hoặc chủ sở hữu cũng sẽ bỏ qua bạn nếu bạn không phải là người Ả Rập, tôi không ngạc nhiên khi chỉ có 3 khách hàng khác trong nhà hàng của bạn. Bạn đang ở Việt Nam .... hãy thức tỉnh chính mình",0,0,0,2,0,0,0,0,1,1,0,0,nha_hang 
2561,"Khá quy mô, sang trọng nhưng có điểm trừ là mình nói với nhân viên order là mình tin tưởng nhà hàng ko cần xem cân cua, đến khi mang cua lên thì cua tươi nhưng ăn có mùi ôi,rất thất vọng.",0,0,3,1,0,0,0,0,1,0,0,0,an_uong 
2566,"Bánh ngon, để được lâu.
Tặng mọi người khen lắm.
Cảm ơn Shop
",0,0,0,5,0,5,0,0,0,5,0,0,mua_sam 
2583,Sự yên tỉnh và không gian nhìn ra phố qua lại,0,3,0,0,0,0,0,0,0,0,0,0,luu_tru 
2584,"Bánh ít và bánh hồng mua về làm quà được, ăn cũng ngon.",0,0,0,4,0,0,0,0,0,4,0,4,mua_sam 
2586,"Trước hết, đây là nơi ba lô quan trọng nhất. Nếu bạn không muốn đi chơi với khách du lịch ba lô, đừng đến đây.",1,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
2589,"Hãng xe này so với Grab thì mắc hơn tuy nhiên cách đào tạo nhân viên thì dở , bởi họ không được đào tạo kỹ năng cơ bản khi phục vụ
 khách hàng , với tôi chọn Grab khi di chuyển là lựa chọn hàng đầu ,",1,0,0,0,2,0,0,0,0,0,1,0,giai_tri 
2595,"Thường hay tới đây tắm biển và chơi giải trí, khá là đẹp còn gần khách sạn. Rất thích hợp cho khách du lịch!!",4,0,0,0,0,0,4,5,0,0,0,0,luu_tru 
2596,Không sắp xếp cho người nhà mình đúng ghế đã đặt.,0,0,0,0,3,0,0,0,0,0,0,0,di_chuyen 
2597,Nhân viên phục vụ nhanh.,5,0,0,0,0,0,0,0,5,0,0,0,giai_tri nha_hang 
2610,Khu du lịch này có 1 quán cafe veiw biển cực đẹp. Nằm bên cạnh bãi tắm hoàng hậu. Uống cafe và ăn sáng xong thì đi bộ xuống chụp hình luôn.,0,0,0,5,0,0,4,0,0,0,0,0,giai_tri an_uong 
2621,"Phục vụ rất rất tệ, bàn mình gọi từ đầu bữa món đơn giản như là cơm với trứng mà 1 tiếng sau vẫn không ra, mặc rằng mình kêu khản cả cổ mà nhân viên vâng vâng dạ dạ rồi lại ngó làm ngơ. Thật không thể chấp nhận được nhà hàng này, chắc chắn không có lần sau mình đến đây cũng như khuyên mọi người không nên đến",0,0,1,0,0,0,0,0,1,1,0,0,an_uong 
2628,"Quán cà phê và khách sạn, trong chính khách sạn, chúng tôi không chỉ ở trên bãi biển. Họ làm sạch bãi biển và làm sạch. Có một số giường tắm nắng với ô. Biển sạch. Nơi này thật đẹp. Nhưng rất nhiều rác trên bờ biển gần làng. Bạn có thể đi chèo thuyền kayak trên đảo ở đây.",4,3,0,0,0,0,4,0,0,0,0,0,luu_tru 
2631,Đông đúng phục vụ quá chán hệ thống quản lí quá kém hay thế nào ấy,0,0,0,1,0,0,0,0,0,0,0,0,an_uong 
2640,"Tưởng món Âu ko ngon, ai ngờ ngon ko tưởng😅.Nhà hàng ấm cúng, nhân viên nhiệt tình, lễ phép, 10đ cho sự kute phô mai que🤣",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
2644,"Là trung tâm mua sắm lớn tại thành phố Quy Nhơn, cũng giống như những trung tâm mua sắm khác, CGV Kim Cúc plaza kinh doanh đa dạng các mặt hàng để người mua có nhiều cơ hội lựa chọn, cũng như có khu vui chơi cho trẻ em, khi ẩm thực, khu mua sắm, xem phim. Khi mua sắm tại Big C Kim Cúc plaza người mua sẽ được mua với giá thấp hơn những trung tâm mua sắm khác tại Quy Nhơn. Có bãi đậu xe, tầng hầm giữ xe rộng rãi, đảm bảo an ninh.",4,0,0,0,0,0,0,0,0,0,0,5,giai_tri mua_sam 
2655,"Nhân viên quá tệ, tìm cách lấy thêm tiền khách với cớ là mất đôi dép, nhưng thực tế đã chứng minh là không mất",0,1,0,0,0,0,0,0,0,0,0,0,luu_tru 
2661,"Công viên thiếu nhi mà toàn thấy người lớn..Ban đêm rất mát, có nhiều hàng quán ăn vặt giá rất rẻ..Buổi chiều sau 17:00 dân địa phương đổ ra đây tắm biển rất đông, không có dịch vụ trông xe mà cứ để xe trên bờ rồi đi bộ xuống thôi. Bãi cát phẳng và mịn..Bãi biển rất sạch, không có kinh doanh dù, hàng rong, bán dạo... hy vọng thành phố Quy Nhơn tiếp tục phát huy và giữ môi trường sạch như hiện tại.",4,0,0,5,0,0,4,0,0,0,0,0,an_uong 
2662,"chỉ với 15 K vnd bạn sẽ có được vé một chiều và với 30 K vnd một vé khứ hồi cho Sài Gòn Waterbus. đi xe đến điểm 
dừng cuối cùng mất khoảng 50 phút. bạn có thể nhận và quay lại sau, hoặc chỉ ở lại trên tàu và trở về. Boatride cung cấp hai giờ đồng hồ khỏi kẹt xe và tiếng ồn, một số cảnh quan ngoạn mục trên đường chân trời hiện đại của Sài Gòn và một góc nhìn dọc theo bờ sông. chúng tôi rất thích chuyến đi buổi chiều khởi hành lúc 15 giờ. 30 h và có một chuyến du lịch trở về hoàng hôn. rất đáng yêu không có tiền",4,0,0,0,4,0,0,0,0,0,4,0,giai_tri 
2665,"Nhân viên nhiệt tình, gửi xe rồi đi thang bộ lên tế trời, tháp và đền thờ
",4,0,0,0,0,0,0,0,0,0,3,0,giai_tri di_chuyen 
2667,"Tôi vào một chiếc Vinasun 7 chỗ với số xe 5435. Tôi nói với anh ấy nơi tôi cần đến và vào. Trong vòng 100 mét lái xe, và chưa ra khỏi sân bay, tài xế quay sang tôi và yêu cầu 150, 000 đồng, khoảng 7 USD. Tôi hỏi anh ta tại sao anh ta không tính tiền cho tôi. 
Anh ấy nói bạn sống quá gần, tôi sẽ không kiếm được tiền. Khi tôi chuẩn bị ra sân bay anh ấy 2 ngày trước trên một chiếc taxi Vinasun, 
nó khoảng 100 k, vì vậy anh ấy sẽ làm một cái gì đó. Bất kể, các tài xế không thể chỉ quyết định khách hàng nào sẽ nhận và trả tiền sau khi họ thấy họ sẽ kiếm được bao nhiêu.",1,0,0,0,1,0,0,0,0,0,1,0,giai_tri 
2668,"Tôi rất cảm ơn những gì mà Nhà Hàng Cơm Niêu Hội An đã mang lại những món ăn đầy ý nghĩa, cũng như những khẩu vị  của nhà Hàng đã mạng lại cho tôi!.Những hình ảnh rất xưa và rất hiện đại như đang hòa hợp vào nhau để mà tạo nên một đặc trưng rất riêng, với đội ngũ phục vụ nhiệt tình..Tôi  rất mong mọi người hãy cùng chia sẽ...!",0,0,5,0,0,0,0,0,5,5,0,0,an_uong 
2669,phòng bi a hơi nóng vì chắc lâu ko ai lên chơi nên ko được chăm chuat,0,0,0,2,0,0,0,2,0,0,0,0,luu_tru an_uong 
2675,"Gần khu ăn uống Nguyễn Thị Định. Lai rai xong tấp qua hát hò rất thuận tiện
Âm thanh tùy phòng có phòng hay, phòng không",4,0,0,0,0,0,0,4,0,0,0,0,giai_tri luu_tru 
2676,"Khu vực xung quanh đầy đủ tiệc ích, dịch vụ, quán ăn",0,0,0,4,0,0,0,0,0,0,0,0,an_uong 
2682,khá tốt và rẻ với các cửa hàng đẹp xung quanh trong markt. một góc thực phẩm sạch nhỏ ở big c với đồ ăn ngon. bên ngoài một cái là bẩn. big c có hầu hết mọi thứ trên 3 tầng.,0,0,0,0,0,4,0,0,0,4,0,4,an_uong 
2696,"Tôi đã sử dụng dịch vụ này 6 lần trong kỳ nghỉ ở Việt Nam, 3 lần đến và 3 lần khởi hành từ SGN. Mỗi lần tôi đều có cùng một tài xế và
 anh ta luôn đến sớm, lịch sự và lái xe rất an toàn. Sau lần đầu tiên tôi đến SGN, trong đó anh ấy cầm một tấm biển có tên tôi trên đó, mỗi lần đến và đón thêm anh ấy đều đến và tìm tôi, điều này giúp cho việc đến và đi của tôi dễ dàng hơn nhiều! Anh ấy luôn giúp tôi với hành lý và có gáo nước lạnh đợi tôi trên xe. Ngoài ra, Lily, ở văn phòng, rất giỏi giao tiếp. Cô ấy luôn kiểm tra một ngày trước khi khởi hành để sắp xếp thời gian đón và nhanh chóng trả lời các câu hỏi của tôi. Tôi chắc chắn sẽ giới thiệu công ty này.",5,0,0,0,5,0,0,0,0,0,5,0,giai_tri 
2698,Mình thích không gian ở đây. Rất thoáng và sạch sẽ. Không khí Đà Lạt mùa này rất mát mẻ.,0,0,4,0,0,0,5,0,0,0,0,0,giai_tri nha_hang 
2703,"Gia re, hang hoa phong phu, nam o trung tam thanh pho.",0,0,0,0,0,5,0,0,0,0,0,0,mua_sam 
2710,Khu vực ăn uống và mua sắm yêu thích của tôi ở Việt Nam và tôi ở ngay phía bên kia đường tại khách sạn ly ly. Rất nhiều nhà hàng tốt ở đây và lựa chọn tuyệt vời,0,0,4,0,0,0,0,0,5,5,0,0,an_uong 
2711,"Lúc mình đặt là giá bao gồm ăn sáng buffet, hình như lúc mình đi là dịch nên ko được ăn buffet, mỗi ng chỉ được gọi 1 món. Ăn ko đủ no. Tuy nhiên mọi thứ rất tuyệt so với số tiền",0,4,0,0,0,0,0,0,0,4,0,0,luu_tru an_uong 
2719,"Nhân viên nhiệt tình, dễ thương. Giá cả phải chăng",0,4,0,0,0,0,0,0,0,0,0,5,luu_tru mua_sam 
2730,"Gia đình tôi và tôi đến đây để ăn sáng, khi tôi hỏi tôi có thể chỉ nướng bánh mì với một quả bơ, cô phục vụ nói họ chỉ ăn chay vào buổi tối.
 Tôi sẽ không quay trở lại để tìm ra cô hầu bàn thật thô lỗ, cười! Nước tôi yêu cầu chủ yếu là nước đá.",0,0,0,0,2,0,0,0,0,1,0,0,an_uong di_chuyen 
2734,"Được nghỉ tết sớm nên mình và chị bạn hẹn nhau hú hí ở bobo Station Trần Cao Vân. Không gian ở đây đẹp nhưng mình thấy hơi chật, chỗ để xe cũng không rộng mấy, nên hơi bất tiện khi đông khách. Nhân viên ở đây thì khá nhiệt tình, đồ uống cũng đa dạng. Mình gọi một trà sữa ôlong, nước uống thơm mùi trà, nhưng hợt nhạt. Chị bạn thì khá hài lòng với thức uống của quán. Chắc quán khá đông nên bàn ghế bỏ sát sát nhau, nên thấy hơi bất tiện khi nói chuyện với nhau.",0,0,3,4,0,0,0,0,0,4,0,0,nha_hang 
2741,"Quán không gian được, âm thanh cần cải thiện hơn nữa. Nội thất trang trí cần thú vị hơn. Nhìn chung quán khá tốt
",0,0,3,0,0,0,0,0,0,0,0,0,nha_hang 
2742,"Tôi chỉ vào nơi tôi đang đi trên bản đồ giấy cộng với điện thoại của tôi nhưng tôi vẫn bị đưa đến sai địa điểm. 
Ngay cả khi chúng tôi đi qua Nhà thờ Đức Bà của Sài Gòn, người lái xe vẫn không dừng lại và nói với tôi rằng tôi muốn đi đến một nơi khác. Willn thậm chí dừng xe cho đến khi chúng tôi đến đó. Tài xế đã SANG. Cảm ơn vì đã đưa tôi đến sai địa điểm và phải đi bộ gần hết mức có thể nếu tôi đã bắt taxi ngay từ đầu. LỪA ĐẢO!",1,0,0,0,1,0,0,0,0,0,1,0,giai_tri 
2747,"Big C Quy Nhơn là một khu siêu thị lớn của Quy Nhơn và rất được ưa thích. Các mặt hàng tốt đều có ở đây. Có khu vui chơi nhà banh cho trẻ. Khu bán đồ ăn trong Big C cũng được ưa chuộng, lúc nào cũng đông khách. Có khu xem phim ở tầng 4. Vệ sinh ở đây ko được tốt lắm.",4,0,0,0,0,4,0,0,0,0,0,4,giai_tri 
2758,Yêu nơi này. Không khí tuyệt vời. Thức ăn ngon và nhân viên rất thân thiện. Chúng tôi đến đây hai lần trong một ngày để thử những thứ khác nhau.,5,0,5,5,0,0,0,0,0,5,0,0,giai_tri nha_hang 
2762,"Không có bữa sáng như thông tin phòng. Mình đặt phòng 3 người (1 giường đôi và 1 giường đơn) để ở 2 người và 1 em bé, yêu cầu ghép giường sát nhau. Nhưng bên khách sạn lại tự ý lấy phòng 2 giường đơn để ghép lại với lý do giường đơn và đôi ko ghép lại được và vẫn lấy giá phòng như cũ, trong khi phòng mình đang ở chỉ dành cho 2 người. Vì có em bé nên mình không muốn đôi co nên đành nhận phòng để nghỉ ngơi.",0,2,0,1,0,0,0,2,0,0,0,0,an_uong 
2770,Quán phục vụ nhanh và thân thiện. Dễ tìm và rộng rãi. Đồ ăn ngon và giá cả phải chăng. Sẽ quay lại 👌,0,0,4,4,0,0,0,0,0,5,0,0,nha_hang 
2771,"Khá đẹp và khá chuyên nghiệp. Nhưng khâu tính tiền, quá tệ.",0,0,0,0,0,3,0,0,0,0,0,0,mua_sam 
2773,"Mua sắm tốt nhất Quy Nhơn, có bán đồ ăn, có thể mua nhiều thứ!",0,0,0,4,0,5,0,0,0,0,0,5,an_uong 
2783,"Nếu bạn đang tìm kiếm một nơi dễ chịu để dành một buổi tối yên tĩnh, thì tốt hơn hãy tìm một nơi khác vì nơi này không có nét duyên dáng gì cả.",1,0,0,0,0,0,0,2,0,0,0,0,giai_tri luu_tru 
2792,Vào đây nhớ ghé mua bánh mỳ trong khu mua sắm nha.Bánh mỳ ở đây ngon nhất vùng Nam Trung Bộ đấy.,0,0,0,5,0,0,0,0,0,5,0,5,mua_sam 
2795,"Đây là dịch vụ đặt trước thanh toán qua PayPal nên không cần lo lắng về việc tìm tiền mặt để thanh toán. Chỉ là tùy chọn để boa cho người lái xe, mà chúng tôi đã làm.",5,0,0,0,0,0,0,0,0,0,4,0,giai_tri di_chuyen 
2807,"Review Quy Nhơn - Phú Yên cho chuyến đi 4 ngày 3 đêm cùng nhóm 6 bạn trẻ đến từ Hải Phòng!!!!! Ngày 1: (Nếu đến sân bay sớm tầm buổi sáng) Đón khách tại sân bay Phù Cát và ghé tham quan Hầm Hô - Tây Sơn - Tháp Bánh Ít Ngày 2: 7h sáng gọi thuê xe máy của dịch vụ cho thuê xe máy Quy Nhơn giá rẻ, xuất phát đi Phú Yên để đến điểm đầu tiên là Mũi Điện, nếu có thể thì nên đi sớm thì thời tiết tại Mũi Điện (nơi đón ánh bình minh đầu tiên trên đất liền Việt Nam thì sẽ mát mẻ hơn ) Bọn mình đi muộn quá. Tham quan Mũi Điện xong chúng ta di chuyển đến Bãi Xép nơi đây là 1 cảnh trong phim Tôi Thấy Hoa Vàng Trên Cỏ Xanh Tiếp theo đoàn di chuyển đến Đầm Ô Loan để ăn trưa và nghĩ ngơi Nghĩ trưa xong di chuyển đến Gành Đá Đĩa Gành Đá Đĩa là một tập hợp các trụ đá hình lăng trụ xếp liền nhau, hòn nọ nối hòn kia kề với sóng nước. Và sau đó team đến với điểm tiếp theo là nhà thờ Mằng Lăng với lịch sử gần 120 năm tồn tại, nhà thờ Mằng Lăng được coi nhà thờ cổ nhất tỉnh Phú Yên và là một trong những nhà thờ lâu đời nhất của Việt Nam, nơi này vẫn đang giữ cuốn sách đầu tiên được in bằng chữ quốc ngữ. Sau khi tham quan xong nhà thờ Mằng Lăng chúng ta kết thúc và bắt đầu về lại Tp. Quy Nhơn để nghĩ ngơi! (Mũi Điện - Hoa Vàng Cỏ Xanh - Gành Đá Đĩa - Nhà Thờ Mằng Lăng) Ngày 3: Quy Nhơn (Tour 2 đảo Hòn Khô Kỳ Co) 7h sáng chúng ta sẽ đến với đồi cát Phương Mai Sau đó di chuyển đến Hòn Khô để di chuyển cano đến Kỳ Co đến trưa chúng ta sẽ quay trở lại Hòn Khô để lặn ngắm san hô và chụp ảnh tại đây Sau đó chúng ta quay lại nhà hàng để tắm tráng và ăn hải sản rồi nghỉ ngơi Tiếp theo nên di chuyển đến Khu dã ngoại Trung Lương trước vì lúc này trời cũng còn khá nắng và tham quan chụp ảnh tại Trung Lương xong thì sẽ quay trở lại Eo Gió nơi đây còn gọi là Đảo Jeju phiên bản Việt Nam! Và kết thúc ngày tham quan các đảo tại Quy Nhơn! Ngày 4: Tham quan thành phố, mua quà và checkout di chuyển ra sân bay!!!!!",0,0,0,0,4,0,4,0,0,0,4,0,giai_tri 
2814,"Mình mới đi hòn khô về và đã ở khách nì, khách sạn thuộc dạng mới khai trương nên rất sạch sẽ thoáng mát, không gian cũng rất ổn, đặc biệt view biển max đẹp luôn. Ngắm hoàng hôn, bình minh chi cũng không thể chê vào đâu được.
Đồ ăn ở đây toàn hải sản tươi sống, xún biển bắt lên tươi roi rói nhảy đành đạch luôn à. Nếu bạn đâng có dư định đi hòn khô thì Nhơn Hải là một lựa chọn đáng để tham khảo đó nha!",0,5,0,0,0,0,0,5,0,5,0,0,an_uong 
2824,"Chúng tôi ăn nhanh nhất có thể vì một anh chàng người Trung Quốc ở đó nghĩ rằng anh ta đã bị thứ gì đó cắn. Không thực sự biết nếu nó là trường hợp, không muốn biết.",0,0,0,0,0,0,0,0,0,1,0,0,an_uong 
2832,"Chúng tôi đã ăn ở đây 2 lần trong một tuần, 1 bữa trưa và 1 bữa tối, chủ yếu là do thuận tiện cho khách ở các khách sạn gần đó. Cả hai lần, cùng một thực đơn và khẩu phần vì không có phần đặc biệt cho bữa trưa hoặc phần khác cho bữa trưa và bữa tối. Không phải tất cả các món ăn đều là món ăn Việt Nam chính hiệu vì có sự kết hợp của một số món ăn không ngon.",0,4,0,2,0,0,0,0,0,3,0,0,luu_tru 
